num_replicates,ci_width_delta
114,0.026515151515151505
115,0.022727272727272693
116,0.02651515151515145
117,0.022727272727272735
118,0.02651515151515145
119,0.02272727272727272
120,0.02651515151515149
121,0.018939393939393964
122,0.018939393939393936
123,0.018939393939393936
124,0.018939393939393978
125,0.018939393939393964
126,0.018939393939393923
127,0.018939393939393964
128,0.015151515151515152
129,0.022727272727272707
130,0.018939393939393978
131,0.022727272727272707
132,0.018939393939393923
133,0.02272727272727268
134,0.018939393939393923
135,0.018939393939393936
136,0.02651515151515145
137,0.01893939393939395
138,0.022727272727272707
139,0.022727272727272707
140,0.018939393939393936
141,0.015151515151515152
142,0.018939393939393964
143,0.01893939393939402
144,0.015151515151515207
145,0.015151515151515152
146,0.018939393939393964
147,0.02272727272727272
148,0.022727272727272707
149,0.02272727272727275
150,0.018939393939393936
151,0.018939393939394034
152,0.018939393939393936
153,0.018939393939393992
154,0.015151515151515194
155,0.018939393939393867
156,0.015151515151515221
157,0.01515151515151518
158,0.022727272727272665
159,0.018939393939393936
160,0.01893939393939395
161,0.018939393939393978
162,0.018939393939393964
163,0.01893939393939391
164,0.018939393939393936
165,0.018939393939393895
166,0.01893939393939395
167,0.01893939393939395
168,0.022727272727272693
169,0.015151515151515166
170,0.018939393939393923
171,0.022727272727272707
172,0.015151515151515166
173,0.018939393939393964
174,0.018939393939393895
175,0.018939393939393936
176,0.015151515151515152
177,0.018939393939393895
178,0.015151515151515138
179,0.018939393939393923
180,0.018939393939393936
181,0.015151515151515207
182,0.018939393939393936
183,0.015151515151515194
184,0.01893939393939395
185,0.015151515151515194
186,0.01515151515151518
187,0.018939393939393895
188,0.018939393939393936
189,0.015151515151515152
190,0.018939393939393867
191,0.015151515151515152
192,0.01893939393939391
193,0.01893939393939391
194,0.015151515151515152
195,0.01893939393939388
196,0.018939393939393936
197,0.018939393939393978
198,0.018939393939393936
199,0.01515151515151518
200,0.015151515151515235
201,0.01893939393939391
202,0.01893939393939388
203,0.01893939393939395
204,0.01515151515151518
205,0.01893939393939391
206,0.01893939393939388
207,0.015151515151515124
208,0.015151515151515138
209,0.015151515151515166
210,0.01515151515151518
211,0.01136363636363645
212,0.015151515151515194
213,0.015151515151515166
214,0.015151515151515166
215,0.011363636363636395
216,0.018939393939393853
217,0.018939393939393936
218,0.015151515151515194
219,0.01515151515151518
220,0.011363636363636409
221,0.018939393939393923
222,0.015151515151515166
223,0.015151515151515138
224,0.015151515151515152
225,0.015151515151515166
226,0.015151515151515124
227,0.015151515151515138
228,0.015151515151515152
229,0.01515151515151518
230,0.018939393939393895
231,0.011363636363636423
232,0.011363636363636381
233,0.015151515151515194
234,0.015151515151515152
235,0.015151515151515152
236,0.015151515151515152
237,0.015151515151515207
238,0.01893939393939391
239,0.01515151515151518
240,0.015151515151515166
241,0.015151515151515138
242,0.015151515151515138
243,0.01515151515151518
244,0.015151515151515138
245,0.015151515151515194
246,0.015151515151515152
247,0.015151515151515221
248,0.011363636363636395
249,0.018939393939393936
250,0.015151515151515194
251,0.011363636363636381
252,0.015151515151515096
253,0.015151515151515124
254,0.015151515151515152
255,0.015151515151515194
256,0.015151515151515055
257,0.015151515151515124
258,0.015151515151515152
259,0.015151515151515138
260,0.015151515151515166
261,0.015151515151515138
262,0.015151515151515096
263,0.01515151515151518
264,0.01515151515151511
265,0.015151515151515124
266,0.018939393939393895
267,0.015151515151515152
268,0.015151515151515124
269,0.015151515151515152
270,0.011363636363636354
271,0.015151515151515138
272,0.015151515151515083
273,0.015151515151515124
274,0.015151515151515069
275,0.015151515151515166
276,0.015151515151515083
277,0.015151515151515124
278,0.01515151515151511
279,0.015151515151515124
280,0.01515151515151511
281,0.015151515151515166
282,0.015151515151515124
283,0.011363636363636395
284,0.015151515151515152
